index,endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4248,2022-11-06 17:27,Andy Stott,Faith in Strangers,389169,4wSMi5urWxpBPbnWqfI1Ht,0.657,0.692,7.0,-10.121,1.0,0.0526,0.0286,0.894,0.11,0.164,136.995,4.0
4249,2022-11-06 17:35,Monolake,Invisible,476010,6bjaO2WQ9OtgzbfZqDlieo,0.841,0.649,1.0,-8.94,1.0,0.121,0.0815,0.855,0.116,0.249,133.032,4.0
4250,2022-11-06 17:39,Kelly Lee Owens,Flow,294238,3b3BFPExE3l0BRr3LiCurN,0.776,0.587,7.0,-12.228,1.0,0.112,0.616,0.919,0.134,0.0845,111.999,4.0
4251,2022-11-06 17:40,Everything Is Recorded,Cane,28469,72c0U3J2STIPAzOiZrUWQ3,0.809,0.381,2.0,-10.378,0.0,0.0521,0.675,0.346,0.15,0.429,137.027,4.0
4252,2022-11-06 17:46,Burial,Her Revolution,348909,2MhDAsciLk9txdni5CL8iw,0.466,0.51,1.0,-14.373,1.0,0.0715,0.92,0.719,0.105,0.187,117.316,4.0
4253,2022-11-06 17:50,Burial,Archangel,239992,55gnBQAhU5rGzLsXTAx2MM,0.622,0.852,1.0,-10.184,1.0,0.153,0.431,0.663,0.114,0.513,135.207,4.0
4254,2022-11-06 17:53,Emika,Battles - Instrumental,209959,5f2yEtteOn3qmbPjgXMYjW,0.703,0.528,2.0,-6.926,1.0,0.0283,0.0276,0.867,0.0913,0.0635,110.98,4.0
4255,2022-11-06 17:57,Emika,Battles,212823,46wVSg1p9V1v1gDrDMxCTC,0.801,0.738,2.0,-9.056,1.0,0.0407,0.0278,0.642,0.0825,0.75,124.001,4.0
4256,2022-11-06 18:03,Ela Minus,"they told us it was hard, but they were wrong.",359941,1appKZZwq0t8cBeovLBPKi,0.536,0.648,2.0,-9.991,0.0,0.0447,0.0416,0.692,0.11,0.147,129.406,4.0
4257,2022-11-06 18:08,Atoms For Peace,S.A.D.,333411,5OOxsWIo0K211o4AVP56cn,0.669,0.748,4.0,-10.349,0.0,0.0404,0.605,0.877,0.111,0.364,124.967,4.0
4258,2022-11-06 18:20,DJ Python,ADMSDP,698649,26MJWkWlDweKKL1lKIV5Yt,0.499,0.715,10.0,-8.839,0.0,0.0991,0.028,0.813,0.0882,0.488,184.0,4.0
4259,2022-11-06 18:24,Nico,One Day,242083,1LtBnWs8O5wxIDCt2VEZiA,0.345,0.0958,11.0,-17.232,0.0,0.0333,0.992,0.924,0.109,0.136,94.176,3.0
4260,2022-11-06 18:29,Novelist,Stay With Me,278170,5dmhSQr30uLpcY2Kxt3CLT,0.647,0.267,1.0,-18.814,1.0,0.0323,0.799,0.266,0.0966,0.36,138.016,4.0
4261,2022-11-07 00:40,John Carpenter,Opening Credits,418713,0OvmYdZ4MxfspgkducydcV,0.319,0.0567,0.0,-29.927,1.0,0.0347,0.758,0.862,0.103,0.0317,122.817,4.0
4262,2022-11-07 09:29,Richie Hawtin,96:12 23:00,85455,33R5qNmxEH1z4i9mlsaSdZ,0.718,0.642,4.0,-10.231,0.0,0.06,0.0951,0.918,0.095,0.237,124.045,4.0
4263,2022-11-07 18:59,Carl Finlow,Veiled - Original Mix,340266,0M4sq4ujQGADI3HmtXA2ff,0.697,0.487,2.0,-8.584,1.0,0.0446,0.332,0.791,0.054,0.604,123.979,4.0
4264,2022-11-08 13:27,Molchat Doma,Волны,16246,2VRK21ITVLx2Bc0KOonIOY,0.556,0.828,4.0,-4.277,0.0,0.0406,0.62,0.799,0.267,0.201,119.994,4.0
4267,2022-11-08 13:47,Sufjan Stevens,All of Me Wants All of You - Live,869,4CXHvRbylgt0opmUEYRN4T,0.469,0.697,11.0,-7.408,0.0,0.0325,0.148,0.0357,0.699,0.583,144.072,4.0
4269,2022-11-08 13:47,Oliver Winters,Revenant,421129,5hIPqRYDHQaXIarmUpButX,0.648,0.726,11.0,-8.653,0.0,0.0458,0.000267,0.595,0.0964,0.0399,122.005,4.0
4272,2022-11-08 13:59,Agents Of Time,Nazgul,437709,3DGcHN6oEasOrpYF9yCUlx,0.799,0.57,7.0,-12.366,1.0,0.0848,0.00395,0.893,0.125,0.235,124.545,4.0
4276,2022-11-08 18:38,Zola Blood,Play Out,277670,4tLQ57JME6mviFF5xOf1SJ,0.631,0.674,8.0,-9.126,1.0,0.0366,0.472,0.136,0.0982,0.0763,115.987,4.0
4277,2022-11-08 18:44,Cid Inc.,Ten,190556,0xBbzvDLsDOVkFazMcqRol,0.707,0.915,11.0,-8.309,1.0,0.0368,0.00353,0.747,0.102,0.111,122.001,4.0
4278,2022-11-08 19:05,Nathan Boost,Upward Stream,6849,21rYlRKRkTxO2KimR9OZHZ,0.795,0.881,6.0,-10.674,0.0,0.0441,0.0724,0.894,0.0805,0.766,125.004,4.0
4281,2022-11-08 19:22,Kamera,Consignia - George FitzGerald Remix,342953,7wIDMSaVl1DVfPH54EKUd5,0.719,0.447,4.0,-9.692,0.0,0.176,0.59,0.805,0.0736,0.124,124.995,4.0
4282,2022-11-08 19:32,8Kays,Rainbow,369064,1467Zd8OEpN4uMLVrplVlr,0.723,0.928,11.0,-7.874,1.0,0.0735,0.00011,0.939,0.0885,0.228,122.008,4.0
4283,2022-11-08 19:40,Schiller,Berlin Moskau: The Ultimate Experience,3200,0cXypmJ5Gib39b0sDS0FOq,0.567,0.313,0.0,-17.83,0.0,0.0298,0.695,0.92,0.0902,0.0575,124.011,4.0
4284,2022-11-08 19:40,Mark Hoffen,Comet,186,0NerQTuSX9P6PkpDXYUtmB,0.737,0.678,11.0,-11.011,1.0,0.0399,0.0103,0.837,0.638,0.0437,120.995,4.0
4285,2022-11-08 19:40,Antidote,What Time Is Love - Stan Kolev Remix,481260,0kK01WIAj6fME7c731AJQA,0.795,0.526,10.0,-11.603,0.0,0.0656,0.0222,0.834,0.0786,0.593,124.018,4.0
4287,2022-11-08 19:40,D.K.,Distant Images,959,62uMQcLNrUttPKgSMJQKCA,0.563,0.52,8.0,-10.108,0.0,0.0283,0.0487,0.841,0.104,0.0397,113.98,4.0
4288,2022-11-08 19:40,Giuseppe Leonardi,Red Loft,1194,3LCVkSCT2gOehnSLE1Pvkx,0.504,0.844,8.0,-10.965,1.0,0.0536,0.0297,0.701,0.113,0.795,199.936,4.0
4289,2022-11-08 19:40,Jad & The,Matano Trumpet Jam,941,0FXRcUaFhMIUGJ3oVkDB3e,0.781,0.514,5.0,-10.15,0.0,0.0602,0.231,0.917,0.0627,0.9,117.993,4.0
4292,2022-11-08 19:54,Nathan Ball,Can't Work You Out,203977,ID not found,,,,,,,,,,,,
4293,2022-11-08 20:00,Indian Wells,The Outside,323314,32vbc9ykaw7SVeX6WqzfLy,0.619,0.718,10.0,-9.348,0.0,0.0388,0.0192,0.837,0.0463,0.315,120.014,4.0
4294,2022-11-08 20:19,Yotto,I Want You (feat. braev),109231,5ApHs4D0zg7EaksKXr073V,0.536,0.717,5.0,-7.717,0.0,0.0363,0.00139,0.883,0.0837,0.16,124.037,4.0
4295,2022-11-08 20:39,Age Of Chance,Time's Up - Timeless Mix,474311,6VYZrXEhRXmN5WeNwDORYx,0.747,0.399,2.0,-20.856,1.0,0.0542,0.0083,0.942,0.0802,0.231,124.935,4.0
4299,2022-11-08 21:00,Black Merlin,Sub Conscious,334918,4ocIDsaOhk79QTIUHj2rOc,0.308,0.174,1.0,-19.386,1.0,0.0405,0.116,0.834,0.104,0.028,109.016,3.0
4321,2022-11-09 11:45,Portishead,Glory Box,308626,38dI6dX7pE8os2ktGeOC4z,0.457,0.47,1.0,-8.282,1.0,0.0336,0.0637,0.555,0.105,0.2,119.502,4.0
4322,2022-11-09 11:49,Portishead,Sour Times,252266,1Hn5X5pieKHGLzB9gVihte,0.694,0.696,6.0,-10.271,1.0,0.22,0.0577,0.214,0.0707,0.513,93.955,4.0
4323,2022-11-09 11:54,Portishead,Wandering Star,293200,2SfoaDONgp1bdS46IFJrqA,0.639,0.37,6.0,-10.883,1.0,0.0724,0.504,0.587,0.117,0.707,80.153,4.0
4332,2022-11-09 21:53,Las Bistecs,HDA (Historia del Arte),42680,1ViUKZsdEDsRKIdOic4DyQ,0.91,0.585,11.0,-6.328,0.0,0.247,0.135,0.0024,0.116,0.522,119.979,4.0
4334,2022-11-10 11:51,Pete Grace,Carried On - Betoko Remix,452344,4YlSrdOlB99EB6opZaFJic,0.646,0.636,9.0,-11.822,1.0,0.0484,0.0722,0.856,0.0902,0.133,119.989,4.0
4335,2022-11-10 11:54,Ahmet Kilic,As The Rush Comes - Dub Mix,200000,2UBzLaBGRBSiH5jhIYVP1R,0.839,0.577,5.0,-10.669,0.0,0.084,0.0127,0.912,0.0388,0.268,119.965,4.0
4336,2022-11-10 11:57,Jon Sine,All About,187067,2o7Of3cD058JzvuqM0epZI,0.7,0.775,9.0,-5.95,0.0,0.0283,0.0304,0.00129,0.0729,0.23,123.042,4.0
4337,2022-11-10 11:58,Pete Grace,No Dancing,16872,71PZy6yAguRB9cc5yOD97v,0.806,0.502,7.0,-5.04,0.0,0.054,0.0369,1.94e-06,0.0537,0.627,122.003,4.0
4368,2022-11-13 17:06,RY X,Spiral,2066,5HkLT1DlGs80Ao588fcHCy,0.435,0.482,10.0,-10.805,0.0,0.0473,0.671,0.746,0.125,0.0781,198.095,3.0
4371,2022-11-13 18:26,Golden Features,Touch - Solomun Club Version,192280,0B1tqudmbNjYVWaVHfxHDn,0.777,0.63,0.0,-6.108,1.0,0.0687,0.0648,0.229,0.0914,0.429,127.989,4.0
4372,2022-11-13 18:45,Jo Burstah,Albatros,2533,ID not found,,,,,,,,,,,,
4373,2022-11-13 18:45,Jo Burstah,Adler,9609,ID not found,,,,,,,,,,,,
4381,2022-11-14 17:12,Golden Features,Touch - Solomun Remix,6464,0B1tqudmbNjYVWaVHfxHDn,0.777,0.63,0.0,-6.108,1.0,0.0687,0.0648,0.229,0.0914,0.429,127.989,4.0
4397,2022-11-14 18:33,MOTHERMARY,Pray (Curses Remix),48384,1ufKwbmPhQizxniTW4m7To,0.732,0.893,8.0,-5.717,1.0,0.0394,0.0344,0.634,0.105,0.0631,125.007,4.0
4400,2022-11-14 18:49,K.I.Z,Neuruppin,31725,6REiDLAJKtYGoZsPVgNdiH,0.606,0.779,0.0,-7.466,1.0,0.0593,0.118,0.0,0.105,0.159,145.074,4.0
4402,2022-11-14 18:57,Donald's House,Journey to Now-Here,454030,0q9U6G5maxPXtxJKa21u1k,0.694,0.767,9.0,-11.125,1.0,0.058,0.196,0.902,0.648,0.155,122.02,4.0
4403,2022-11-14 19:12,Clarian,Claire,280463,3TMk1r1E9iz60vvsRXtNU2,0.732,0.611,7.0,-9.75,0.0,0.0807,0.365,0.729,0.113,0.564,119.012,3.0
4413,2022-11-15 16:16,AACHAP,Journey Within,191889,1LWilFbEWt56e4dXFkjrpi,0.425,0.448,9.0,-12.291,0.0,0.0386,0.981,0.952,0.157,0.0328,120.085,3.0
4414,2022-11-15 16:18,Actress,FALLING RIZLAS,145780,2KeaniyEzZlYZzR1qodSso,0.442,0.101,4.0,-15.898,0.0,0.0623,0.941,0.941,0.11,0.0655,114.852,4.0
4416,2022-11-15 16:26,Rival Consoles,Odyssey,281914,3pAlKMwng8S0zlKL71glZD,0.486,0.611,7.0,-8.896,1.0,0.0407,0.0485,0.893,0.109,0.0457,100.986,4.0
4418,2022-11-15 16:32,K. Leimer,Uncertain Instruction,168366,4UTAaPcuUUbNz7LoKE6f5X,0.391,0.424,5.0,-17.885,0.0,0.0568,0.89,0.88,0.106,0.0708,121.342,4.0
4419,2022-11-15 16:33,Keston Landrovic,Fishor,62105,3IihYKBwZhPzBTU9fvYxGD,0.479,0.751,2.0,-13.131,0.0,0.0353,0.962,0.922,0.145,0.484,119.942,4.0
4420,2022-11-15 16:35,Christina Vantzou,Percussion in Nonspace,97977,3zSk7VaJAbu4q1L4c083mx,0.377,0.297,0.0,-22.684,1.0,0.0532,0.609,0.715,0.158,0.11,66.317,3.0
4421,2022-11-15 16:35,Oliver Coates,Prairie,26373,0pn85J1hkPiMFtNS9VZjiD,0.284,0.152,9.0,-21.654,1.0,0.0473,0.993,0.878,0.218,0.133,82.259,4.0
4445,2022-11-16 14:47,La Fleur,Stalker - Original,252120,23nYKgDaX9UfDHhmqutft1,0.721,0.81,7.0,-6.358,1.0,0.0441,0.00748,0.864,0.0624,0.327,126.009,4.0
4447,2022-11-16 16:10,Jabberwocky,Italobingo,459200,3nycNJLPx9XckVI6Sg6JO7,0.805,0.886,11.0,-10.464,1.0,0.0527,0.083,0.862,0.103,0.321,117.987,4.0
4449,2022-11-16 16:20,Paul Sabin,Prototype,102424,7GVpekLp0RwWirORbciWzS,0.848,0.386,7.0,-10.871,0.0,0.112,0.0872,0.897,0.115,0.373,120.986,3.0
4450,2022-11-16 16:21,Jumo,Minuit,45602,0QOVsvRceUo0nUDTjvRm5y,0.636,0.798,9.0,-10.925,0.0,0.0315,0.335,0.911,0.0546,0.0734,119.996,4.0
4454,2022-11-16 22:25,Morton Feldman,Triadic Memories: I,42080,4dY9v33xeYVzV6iohkD02H,0.342,0.00129,1.0,-35.56,1.0,0.0568,0.987,0.911,0.104,0.0378,68.372,4.0
4470,2022-11-17 09:37,Gabe Gurnsey,Power Passion,304267,5QNnaSW03GiIxOYFqS3xTH,0.753,0.755,7.0,-9.292,1.0,0.0415,0.0157,0.759,0.115,0.216,112.029,4.0
4475,2022-11-17 10:19,Le Boom,Friday Night - Gabe Gurnsey Remix,7602,21tcbd7wSFCnu6VTbadEN1,0.817,0.753,11.0,-9.433,0.0,0.0701,0.00198,0.266,0.37,0.464,126.505,4.0
4481,2022-11-17 10:57,Django Django,Under Fire - Perel Remix,395409,4zLobHtvzQZJ4Z46mCEKCu,0.807,0.405,5.0,-11.359,1.0,0.0717,0.0134,0.867,0.0903,0.776,122.002,4.0
4482,2022-11-17 10:58,Gabe Gurnsey,So Sweet,57842,11dROLiL1SrXRiV1l16crv,0.725,0.657,7.0,-9.272,1.0,0.0343,0.016,0.681,0.633,0.443,122.033,4.0
4505,2022-11-17 15:14,Dina Summer,Who Am I,246400,68BiySt2yRvWbQZBg3FXSu,0.731,0.754,10.0,-7.996,1.0,0.116,0.0013,0.646,0.0825,0.375,121.983,4.0
4512,2022-11-17 15:52,Dina Summer,Wunderbar,212997,3NLF0y6WiPBqa8CypS38Mg,0.804,0.971,1.0,-6.111,0.0,0.0403,0.0234,0.807,0.0753,0.802,120.013,4.0
4516,2022-11-17 16:18,Budakid,No Strings Attached,386260,2bRTx2DsAMptWkXx9aeuf6,0.715,0.759,10.0,-7.181,1.0,0.0432,0.000389,0.848,0.0338,0.838,121.004,4.0
4520,2022-11-17 16:54,DVS NME,Hydrographic Design,19033,0XYBfKIuS85snuBI3AJ75Z,0.619,0.862,5.0,-6.67,0.0,0.0309,7.86e-05,0.815,0.0979,0.274,133.396,4.0
4521,2022-11-17 16:54,DVS NME,Emission Spectrum,2703,3hsEcdeaJJv1O5woGbpHXb,0.795,0.93,8.0,-5.158,0.0,0.0481,0.0639,0.916,0.0663,0.96,132.541,4.0
4522,2022-11-17 16:54,DVS NME,The Synergist,5913,28skuSRbeDVdhkYu21OyfE,0.706,0.856,1.0,-6.571,1.0,0.0332,0.00046,0.872,0.0886,0.295,119.914,4.0
4523,2022-11-17 16:54,DVS NME,Accomplices,1698,5be507v6hjcrm9hF0pRwqu,0.784,0.925,7.0,-7.118,1.0,0.0483,0.00334,0.901,0.0592,0.839,137.496,4.0
4524,2022-11-17 16:54,DVS NME,Skip Distance,9371,4SHRvRhNDNFNsmYdiul1yG,0.774,0.893,1.0,-7.132,1.0,0.0411,9.25e-05,0.904,0.1,0.534,135.006,4.0
4525,2022-11-17 16:55,DVS NME,Scientific Process,14516,2OCCO6DwZjtB9HXyGWkGvx,0.575,0.603,0.0,-7.722,1.0,0.0414,0.116,0.836,0.103,0.389,100.007,4.0
4526,2022-11-17 16:55,DVS NME,Semantic Analysis,2001,6pKhi9OD4dsIrdaKAnV0YW,0.651,0.852,3.0,-7.738,1.0,0.0314,0.00774,0.871,0.102,0.105,103.999,4.0
4527,2022-11-17 16:55,DVS NME,Covetous,13152,3qCNbgJONQcLCjD8Us7Sno,0.654,0.711,1.0,-7.441,1.0,0.0427,1.52e-05,0.835,0.105,0.468,115.411,4.0
4528,2022-11-17 16:55,DVS NME,Means Of Production,3751,2U86hDCMjB8drLDr6bYsq6,0.589,0.886,1.0,-6.998,0.0,0.0355,0.000315,0.802,0.14,0.312,140.47,4.0
4529,2022-11-17 16:55,DVS NME,Shallow Sea Dweller,5922,1vpw4zi7OH7GZfk5YoE1pK,0.649,0.927,11.0,-7.077,0.0,0.039,0.00233,0.91,0.334,0.32,130.511,4.0
4531,2022-11-17 16:55,DVS NME,Singularity,6833,1aeu1uuAEp7C8jqECKTB9Q,0.602,0.572,1.0,-7.376,1.0,0.0363,0.247,0.581,0.0689,0.531,120.01,4.0
4532,2022-11-17 16:55,DVS NME,Bereaved,5947,6MlUdLiQdApK9qHVY853iw,0.751,0.896,6.0,-6.739,1.0,0.0429,0.0191,0.814,0.0815,0.828,150.025,4.0
4539,2022-11-17 17:16,DVS NME,Aus Dem Rhythmus Bleiben,5109,5aZmQCfJPDnsffgtXek4Ci,0.792,0.962,11.0,-8.175,0.0,0.0671,0.00123,0.89,0.0863,0.6,137.271,4.0
4540,2022-11-17 17:16,DVS NME,Late Antiquity,6104,5kyoDNAoIU9hIJrvPdJPfb,0.808,0.908,0.0,-5.902,1.0,0.0458,0.00437,0.904,0.0906,0.376,120.69,4.0
4541,2022-11-17 17:16,DVS NME,Analog Tsunami,18305,78tqNvYt7xWIICrj8LhT6L,0.733,0.948,2.0,-6.366,1.0,0.0336,0.00264,0.887,0.108,0.0812,114.991,4.0
4542,2022-11-17 17:16,DVS NME,Undertaken,5509,51fUIsmvPy2kS7cg9ByDUb,0.705,0.985,1.0,-2.709,1.0,0.0631,0.0692,0.925,0.0329,0.936,159.985,4.0
4543,2022-11-17 17:16,DVS NME,Nicht Kampfbereit,7954,3eNgQa53YTrReu3rg6NYAA,0.77,0.831,6.0,-7.983,1.0,0.0586,0.000108,0.798,0.111,0.423,100.805,4.0
4545,2022-11-17 17:17,DVS NME,Thirty-Six,4461,5pLMCzTuIRysuYhaRdFZBQ,0.669,0.863,10.0,-5.982,0.0,0.152,0.00713,0.787,0.1,0.505,196.077,4.0
4546,2022-11-17 17:17,DVS NME,Hex Triplet 00008B,4331,7pVSJbkZPs6u8zgVmq6b2A,0.72,0.949,11.0,-7.441,1.0,0.044,0.00447,0.853,0.0908,0.904,100.698,4.0
4548,2022-11-17 17:17,DVS NME,Sentientism,5048,2LVpxbk5pRhARTK9mJjFq1,0.693,0.751,11.0,-7.158,1.0,0.0353,0.043,0.938,0.0922,0.138,115.421,4.0
4549,2022-11-17 17:20,DVS NME,Commodification,184577,2SSnkdOo5uJD6PyuNq5LwF,0.543,0.858,6.0,-6.349,1.0,0.0326,0.0016,0.841,0.112,0.0309,100.196,4.0
4558,2022-11-17 20:48,GONE,Saved,372487,3jhtHLG2oTrcG4mQMc46KQ,0.639,0.653,2.0,-13.992,0.0,0.0341,0.602,0.811,0.183,0.0832,106.989,4.0
4559,2022-11-17 20:52,GONE,Premier contact,240000,3fJPlwDCvx3dyKIoaSeANr,0.719,0.552,6.0,-13.299,1.0,0.0473,0.113,0.862,0.104,0.173,111.01,4.0
4560,2022-11-17 20:55,GONE,Space,184320,4BlnOBSEglfj3rRPjoRQp8,0.43,0.8,11.0,-5.265,1.0,0.0402,0.000877,0.0,0.218,0.833,172.015,4.0
4561,2022-11-17 20:58,GONE,Glory,180000,1CvZnfL4H8d64vws902k74,0.446,0.868,1.0,-6.545,1.0,0.162,0.000277,0.0132,0.266,0.527,144.864,4.0
4564,2022-11-17 21:06,Sound Quelle,Hung,202250,6X5Nm0YJkSkKUgTpyuBgqh,0.805,0.802,11.0,-5.64,1.0,0.084,0.00502,0.784,0.06,0.276,120.007,4.0
4565,2022-11-17 21:10,Trilucid,Cheyenne,244146,6ry0z6yotxEiqsxoKHpYBO,0.603,0.65,5.0,-10.371,0.0,0.0321,0.0267,0.725,0.3,0.124,123.007,4.0
4566,2022-11-17 21:15,Enfant Sauvage,58500,316400,2ejCzJvM2f7tqG2fu56EEm,0.571,0.667,7.0,-9.686,1.0,0.0419,0.00964,0.873,0.0996,0.152,120.019,4.0
4568,2022-11-17 21:25,mOat,Buggin' Out - Rodriguez Jr. Remix,211000,3dRGkeNMYl7yWYLiZiBeYa,0.6,0.941,4.0,-6.87,0.0,0.0404,0.0152,0.87,0.076,0.234,122.979,4.0
4569,2022-11-17 21:30,Marino Canal,Nostalgia,282191,3Q7OBMI4bnxVzvxSxFWa4s,0.654,0.401,2.0,-16.978,0.0,0.0447,0.854,0.881,0.102,0.132,113.967,4.0
4570,2022-11-17 21:32,Jumo,Ville,132000,6yGAgWa1aMglog9hnFyyM7,0.719,0.527,0.0,-10.35,0.0,0.196,0.385,0.894,0.105,0.352,157.536,3.0
4571,2022-11-17 21:35,Lipless,Cimmerian,216198,5bixY7MoawpZjchsqBa3kG,0.722,0.848,6.0,-6.849,0.0,0.0453,0.0448,0.861,0.051,0.213,120.988,4.0
4572,2022-11-17 21:40,Kendl,Near - Far,259180,2uKOMeWN5Eiy2MdPl4hbNw,0.727,0.481,2.0,-13.724,0.0,0.034,0.327,0.889,0.0911,0.0752,122.003,4.0
4573,2022-11-17 21:44,Petar Dundov,Ladder,268304,4LnwjUtaYLSWuOEdlRsnA4,0.609,0.836,7.0,-8.215,1.0,0.0385,3.75e-05,0.91,0.108,0.399,121.754,4.0
4575,2022-11-17 21:54,Angara,Prove,200503,4DdFLbmGrQqijAdcCv6Nki,0.754,0.703,10.0,-11.026,0.0,0.0402,0.00571,0.847,0.124,0.246,123.007,4.0
4577,2022-11-17 22:00,Spada,Be Strong,192605,6TborKi3mTIGM5WV2r0Cv7,0.599,0.905,8.0,-6.659,0.0,0.0339,0.0277,0.422,0.398,0.308,121.002,4.0
4578,2022-11-17 22:04,Lipless,Wishing Well,213029,72LAW5Cw3TDPjxrFlAc1qv,0.689,0.68,11.0,-8.123,0.0,0.0329,0.47,0.739,0.147,0.169,124.125,4.0
4579,2022-11-17 22:06,Stereoclip,How To Listen To This Album,150461,5St8SHD5y2YlZBxhO5qJza,0.551,0.716,9.0,-10.023,0.0,0.0512,0.291,0.425,0.0988,0.0747,123.053,4.0
4582,2022-11-17 22:25,Fejká,Jubal,252528,5wm0L02zvFgWP6QwIBh16p,0.671,0.838,9.0,-9.902,0.0,0.0352,0.00495,0.854,0.34,0.0348,120.01,4.0
4583,2022-11-17 23:06,Angara,Kyoto,35723,0gQPJ3fC1tRk28Yb69qrfQ,0.592,0.73,6.0,-10.811,0.0,0.0555,0.0253,0.94,0.222,0.274,123.039,4.0
4592,2022-11-18 10:27,Donald's House,The Final Front Ear,309367,6AK2MX1R8qrjEdcxs2wxkJ,0.62,0.799,2.0,-9.732,1.0,0.0347,0.00708,0.896,0.0636,0.749,120.015,4.0
4604,2022-11-18 13:37,Damon Jee,Starfield,210340,5ot3pjFohrJBKukzjbpXs5,0.745,0.692,7.0,-11.028,1.0,0.0696,0.195,0.864,0.0921,0.0466,124.005,4.0
4631,2022-11-18 20:33,Christian Bachmann,Grown,217043,0tuonI9Z5TAcVakNlOvdiy,0.412,0.509,9.0,-12.126,0.0,0.0353,0.103,0.942,0.0896,0.0362,114.954,4.0
4635,2022-11-18 21:37,Caso 63,T1E6: Examen de Historia,1044722,ID not found,,,,,,,,,,,,
4636,2022-11-18 21:49,Caso 63,T1E7: Jemmy Button,726025,ID not found,,,,,,,,,,,,
4637,2022-11-18 22:00,Caso 63,T1E8: Gaspar Marín,622788,ID not found,,,,,,,,,,,,
4638,2022-11-18 22:16,Caso 63,T1E9: Entrelazamiento,952781,ID not found,,,,,,,,,,,,
4639,2022-11-18 22:30,Caso 63,T1E10: Paciente Cero,233076,ID not found,,,,,,,,,,,,
4641,2022-11-18 23:08,Caso 63,Trailer - Caso 63: Segunda Temporada,197455,ID not found,,,,,,,,,,,,
4642,2022-11-18 23:11,Caso 63,Caso 63: Resumen de la Primera Temporada,170924,ID not found,,,,,,,,,,,,
4643,2022-11-18 23:23,Caso 63,T2E1 - Vortex Perdido,104040,ID not found,,,,,,,,,,,,
4657,2022-11-19 08:58,Cinnamon Chasers,Speeder,12647,11jsbGPzyG8mmwoZ5uNtgp,0.627,0.624,5.0,-11.775,1.0,0.0409,0.432,0.889,0.0845,0.866,159.988,4.0
4658,2022-11-19 09:40,Caso 63,T2E2 - La Vida Copia al Cine,828696,ID not found,,,,,,,,,,,,
4660,2022-11-19 10:12,Caso 63,T2E3 - Olvida Todo lo que Crees,1094721,ID not found,,,,,,,,,,,,
4661,2022-11-19 10:13,Caso 63,"T2E4 - Tanto Tiempo, Beatriz",7081,ID not found,,,,,,,,,,,,
4683,2022-11-19 11:54,Leyendas Legendarias,E1: Las Poquianchis (con Coki Szewc),602550,ID not found,,,,,,,,,,,,
4686,2022-11-19 13:16,Caso 63,T3E2 - El Derrumbe,347,ID not found,,,,,,,,,,,,
4689,2022-11-19 13:26,Crystal Fighters,Solar System,5127,1n1FDWlcIs59UGoUMJHV7o,0.657,0.638,9.0,-8.761,0.0,0.0846,0.000882,0.0745,0.0904,0.403,134.983,4.0
4691,2022-11-19 13:29,Disclosure,Hourglass - Catz 'N Dogz Remix,110098,6vw1z8Mwjk8022jZJnbrv0,0.816,0.597,7.0,-10.718,1.0,0.0606,0.000477,0.766,0.106,0.148,121.025,4.0
4692,2022-11-19 13:30,Nicolas Jaar,Keep Me There,54883,5fVxuymOckNzsc1LQCR72b,0.836,0.379,7.0,-11.066,1.0,0.0605,0.148,0.883,0.102,0.33,104.997,4.0
4693,2022-11-19 13:33,Soul Button,Wraith - Animal Picnic Remix,201963,51lW5ZXzaZ4g3qHbQCmiL8,0.837,0.885,10.0,-8.044,0.0,0.0637,0.000694,0.878,0.0498,0.524,121.002,4.0
4694,2022-11-19 13:38,Rae & Christian,Favourite Game - Mang Dynasty Vocal,242119,3y9IG8f2xZmexcQXEuUxoI,0.738,0.767,1.0,-4.594,0.0,0.0423,0.0721,0.69,0.352,0.85,122.995,4.0
4697,2022-11-19 13:40,Tim Engelhardt,Eyes Closed - Tim Green Remix,123536,7Kkrj0ISw6NRUUamW0Ef0t,0.757,0.753,6.0,-11.051,0.0,0.0394,0.00309,0.879,0.0748,0.566,121.995,4.0
4698,2022-11-19 13:44,Jonas Rathsman,Ready to Dream,179939,0UynN8lkHagGqmtOM04OYH,0.778,0.64,10.0,-12.244,0.0,0.0438,0.115,0.838,0.085,0.433,109.994,4.0
4700,2022-11-19 13:47,Ben Coda,Just Let Go - Matan Caspi Remix,195486,3Mzy0Rjhaub1u7KRosJPMu,0.805,0.771,9.0,-9.238,1.0,0.0463,0.000215,0.885,0.105,0.247,124.005,4.0
4706,2022-11-19 13:56,Johannes Brecht,Winter in America,208459,5zp50dTEstRSRN3P10aVcI,0.726,0.444,5.0,-12.627,0.0,0.0382,0.0788,0.827,0.105,0.186,121.009,4.0
4707,2022-11-19 14:06,Michael Forzza,Kahana - Fur Coat 2020 Rework,480871,6hSg29DbqkrvOD9VYFzFOz,0.746,0.674,10.0,-12.053,0.0,0.0497,0.0668,0.906,0.0782,0.0695,124.986,4.0
4711,2022-11-19 14:17,Darren Bray,Sanctum - JFR & Julian Rodriguez Remix,517420,4iPfVe5ge04uDw5WsJQb5n,0.683,0.875,7.0,-6.887,1.0,0.0462,0.004,0.873,0.0744,0.496,122.01,4.0
