endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2023-07-24 12:24,Laurent Garnier,Tales from The Real World,292741,5JuGY5qQy5byKT3RB04bYV,0.514,0.885,1.0,-9.409,1.0,0.0447,0.00682,0.295,0.428,0.0644,127.966,4.0
2023-07-24 12:24,Fort Romeau,The Zone,35174,4JlYh4UmCgOZOdZLx5jnWX,0.73,0.614,5.0,-10.453,0.0,0.0498,0.00335,0.91,0.115,0.5,126.997,4.0
2023-07-24 12:27,Palms Trax,Petu - Masalo Remix,174963,2pc9WL236HA0GekuhMw8f7,0.668,0.645,10.0,-8.29,0.0,0.0327,0.00871,0.0475,0.0792,0.518,123.992,4.0
2023-07-24 12:35,Psychedelic Budz,Faerie Stomp - Ludwig A.F.'s Haunted Mix,475033,6vku1Z5HgIzKYT7ypdqSXJ,0.775,0.865,6.0,-6.776,0.0,0.0502,0.116,0.916,0.17,0.243,133.993,4.0
2023-07-24 12:41,Mata Disk,Surrounder,372433,7v3bbon29f9rpphynL3UsR,0.785,0.948,1.0,-6.998,1.0,0.0571,0.0359,0.788,0.0782,0.714,135.002,4.0
2023-07-24 12:44,Kempston Hardwick,Cascade,136307,2YaTdU91IZbLm91sB2GH1r,0.536,0.902,5.0,-7.746,0.0,0.0647,0.104,0.944,0.0976,0.612,129.992,4.0
2023-07-24 12:44,DJ Psychiatre,"Sit Back, Enjoy",8605,7kU8vHfOGjQkRySQRehsLI,0.684,0.801,10.0,-8.89,0.0,0.0535,0.004,0.82,0.0837,0.461,118.203,4.0
2023-07-24 12:50,Perel,Tour De Perel,393504,5tNumjmHdJCvIo5fjRwAKO,0.654,0.462,2.0,-12.578,1.0,0.0435,0.0609,0.905,0.0825,0.0863,131.021,3.0
2023-07-24 12:51,&ME,The Day I Met You,72305,23Vx0ExUiYhE0VKxlw5W6t,0.732,0.465,4.0,-11.889,0.0,0.0711,0.00519,0.911,0.103,0.218,122.006,4.0
2023-07-24 12:59,Claudio PRC,Tonal,431935,04fYJHkqNYRGb1szqgpJYd,0.801,0.562,1.0,-17.259,0.0,0.0505,0.0732,0.929,0.0898,0.0343,125.009,4.0
2023-07-24 13:07,Claudio PRC,Mana,480365,6Ni8EAhy5ikP9ivUnWq8DT,0.658,0.535,2.0,-14.634,0.0,0.0404,0.179,0.922,0.0698,0.0383,115.006,5.0
2023-07-24 13:15,Boris Brejcha,Pegasus,485760,4crc3O8C4ScCFR5waB7A1d,0.803,0.525,2.0,-11.888,1.0,0.0612,0.000253,0.873,0.0967,0.158,125.012,4.0
2023-07-24 13:21,Fat Cosmoe,Alderan,2044,1Iwe9eOJriUrsUshdFzfPq,0.679,0.545,5.0,-8.953,0.0,0.0359,0.00164,0.919,0.103,0.13,123.999,4.0
2023-07-24 13:21,Röyksopp,How The Flowers Grow - Rodriguez Jr. Remix,906,5cfcrPVunxHoRmMe83SXmP,0.617,0.642,1.0,-9.755,1.0,0.0362,0.00968,0.809,0.11,0.18,119.999,4.0
2023-07-24 13:21,Evigt Mörker,Högre,7480,2iLrRFAvytLgLuN4BhWQzw,0.719,0.585,1.0,-15.158,1.0,0.0947,0.229,0.914,0.285,0.101,125.016,4.0
2023-07-24 13:21,Miss Monique,Out of Sight - Extended Mix,789,1eajERLdrnjKxFlV4xG4rp,0.751,0.872,2.0,-9.794,0.0,0.0406,0.07,0.878,0.0994,0.0378,124.002,4.0
2023-07-24 13:21,Matador,Nocturnal,45139,3ui8kTIR28CmSwRw5ObFTH,0.846,0.548,2.0,-9.099,1.0,0.0537,0.000589,0.897,0.102,0.134,121.986,4.0
2023-07-24 13:30,Röyksopp,Impossible - &ME Remix,555573,0TVcPTk3MMkT6WqkuatPSr,0.729,0.844,1.0,-9.153,1.0,0.043,0.115,0.936,0.0914,0.0688,121.023,4.0
2023-07-24 13:37,David Walters,Kryé Mwen - Patchworks Remix,412056,55ecFjoRtwJpU0xgpK3JcV,0.848,0.535,0.0,-9.697,1.0,0.0402,0.0838,0.456,0.0581,0.802,112.981,4.0
2023-07-24 13:43,Ben Haydie,Time,386125,4tdoRf2LIdhJ8YNwdxkF0K,0.706,0.664,8.0,-9.721,0.0,0.0396,0.0811,0.774,0.0871,0.209,120.002,4.0
2023-07-24 13:50,Franz Matthews,The Question - The Organism Remix,380101,0iD3KD4br49fDpeAXBjqQR,0.798,0.554,2.0,-7.406,1.0,0.061,0.00276,0.66,0.0705,0.707,122.008,4.0
2023-07-24 13:53,Niki4,Nesanica,60255,4mjmGjppCJW1W90aCCbn34,0.81,0.927,4.0,-9.097,1.0,0.0447,0.00134,0.918,0.0733,0.213,120.0,4.0
2023-07-24 14:05,Röyksopp,Impossible - &ME Remix,555573,0TVcPTk3MMkT6WqkuatPSr,0.729,0.844,1.0,-9.153,1.0,0.043,0.115,0.936,0.0914,0.0688,121.023,4.0
2023-07-24 14:12,David Walters,Kryé Mwen - Patchworks Remix,412056,55ecFjoRtwJpU0xgpK3JcV,0.848,0.535,0.0,-9.697,1.0,0.0402,0.0838,0.456,0.0581,0.802,112.981,4.0
2023-07-24 14:18,Ben Haydie,Time,386125,4tdoRf2LIdhJ8YNwdxkF0K,0.706,0.664,8.0,-9.721,0.0,0.0396,0.0811,0.774,0.0871,0.209,120.002,4.0
2023-07-24 14:25,Franz Matthews,The Question - The Organism Remix,380101,0iD3KD4br49fDpeAXBjqQR,0.798,0.554,2.0,-7.406,1.0,0.061,0.00276,0.66,0.0705,0.707,122.008,4.0
2023-07-24 14:31,Niki4,Nesanica,360976,4mjmGjppCJW1W90aCCbn34,0.81,0.927,4.0,-9.097,1.0,0.0447,0.00134,0.918,0.0733,0.213,120.0,4.0
2023-07-24 15:06,Cyda,Dark Energy,3472,3cy9KxeCN0XLMXQaBJHXHC,0.603,0.989,7.0,-9.144,1.0,0.0421,0.0441,0.729,0.547,0.518,123.0,4.0
2023-07-24 19:38,Motorama,Heavy Wave,123814,6nk1JuxsAZzxuQdqvyBkZI,0.586,0.699,9.0,-7.762,1.0,0.0289,0.114,0.809,0.125,0.511,77.0,4.0
2023-07-24 19:44,Motorama,Heavy Wave,209002,6nk1JuxsAZzxuQdqvyBkZI,0.586,0.699,9.0,-7.762,1.0,0.0289,0.114,0.809,0.125,0.511,77.0,4.0
2023-07-24 19:47,Motorama,Second Part,185059,65q7TkCV71sGC8ClYb2j5E,0.513,0.724,1.0,-6.427,0.0,0.0409,0.36,0.0506,0.332,0.494,155.771,4.0
2023-07-24 19:50,Vestron Vulture,Judas Effect,192000,4muTa4rsdaT0cpRpDzXZx7,0.589,0.882,7.0,-6.4,1.0,0.0363,0.00365,0.845,0.0746,0.612,149.999,4.0
2023-07-24 20:08,Molchat Doma,Судно (Борис Рижий),108385,1SHB1hp6267UK9bJQUxYvO,0.484,0.75,1.0,-4.176,1.0,0.0685,0.697,0.862,0.105,0.467,159.992,4.0
2023-07-24 21:23,Red Axes,The Watkins,267043,302f3ud9Nqi0SNC4YLEfSX,0.833,0.783,8.0,-9.496,0.0,0.0587,0.214,0.803,0.0875,0.312,119.984,4.0
2023-07-24 21:28,John Tejada,Hollow Hemispheres,301720,41MUmtvUYH7oyXcfzHDejg,0.786,0.434,8.0,-11.73,0.0,0.0675,0.286,0.904,0.104,0.745,123.02,4.0
2023-07-24 21:36,Giorgia Angiuli,Never Too Late - Extended Mix,452493,3TL1xeM0T8se8oaTDzzWXa,0.664,0.589,8.0,-10.234,1.0,0.0381,0.000969,0.72,0.13,0.227,124.998,4.0
2023-07-24 21:48,Stratoverb,Timeless,144660,2JwwdWD5cJ0UCdgf1YEibt,0.78,0.768,2.0,-9.355,0.0,0.0465,0.00626,0.878,0.103,0.0725,120.988,4.0
2023-07-25 06:13,Red Axes,The Watkins,267043,302f3ud9Nqi0SNC4YLEfSX,0.833,0.783,8.0,-9.496,0.0,0.0587,0.214,0.803,0.0875,0.312,119.984,4.0
2023-07-25 06:19,John Tejada,Hollow Hemispheres,301720,41MUmtvUYH7oyXcfzHDejg,0.786,0.434,8.0,-11.73,0.0,0.0675,0.286,0.904,0.104,0.745,123.02,4.0
2023-07-25 06:26,Giorgia Angiuli,Never Too Late - Extended Mix,452493,3TL1xeM0T8se8oaTDzzWXa,0.664,0.589,8.0,-10.234,1.0,0.0381,0.000969,0.72,0.13,0.227,124.998,4.0
2023-07-25 06:39,Stratoverb,Timeless,144242,2JwwdWD5cJ0UCdgf1YEibt,0.78,0.768,2.0,-9.355,0.0,0.0465,0.00626,0.878,0.103,0.0725,120.988,4.0
2023-07-25 07:31,Red Axes,The Watkins,267043,302f3ud9Nqi0SNC4YLEfSX,0.833,0.783,8.0,-9.496,0.0,0.0587,0.214,0.803,0.0875,0.312,119.984,4.0
2023-07-25 08:23,John Tejada,Hollow Hemispheres,9416,41MUmtvUYH7oyXcfzHDejg,0.786,0.434,8.0,-11.73,0.0,0.0675,0.286,0.904,0.104,0.745,123.02,4.0
2023-07-25 08:44,Red Axes,The Watkins,267043,302f3ud9Nqi0SNC4YLEfSX,0.833,0.783,8.0,-9.496,0.0,0.0587,0.214,0.803,0.0875,0.312,119.984,4.0
2023-07-25 08:49,John Tejada,Hollow Hemispheres,301720,41MUmtvUYH7oyXcfzHDejg,0.786,0.434,8.0,-11.73,0.0,0.0675,0.286,0.904,0.104,0.745,123.02,4.0
2023-07-25 08:57,Giorgia Angiuli,Never Too Late - Extended Mix,452493,3TL1xeM0T8se8oaTDzzWXa,0.664,0.589,8.0,-10.234,1.0,0.0381,0.000969,0.72,0.13,0.227,124.998,4.0
2023-07-25 09:02,Stratoverb,Timeless,22453,2JwwdWD5cJ0UCdgf1YEibt,0.78,0.768,2.0,-9.355,0.0,0.0465,0.00626,0.878,0.103,0.0725,120.988,4.0
2023-07-25 09:10,Bicep,Lido,200240,29QqAWlcqwXdc1GogY3ce0,0.652,0.338,9.0,-14.429,0.0,0.0304,0.967,0.869,0.105,0.166,119.988,4.0
2023-07-25 09:17,Fred again..,Marea (we’ve lost dancing),422203,5YQpuTrcGvLDOs3GlRiFws,0.761,0.781,5.0,-6.778,0.0,0.141,0.0681,0.108,0.0607,0.473,123.023,4.0
2023-07-25 09:22,sir Was,Flyder,288384,5NkXCLkhoWFDm2XQ721fca,0.649,0.483,10.0,-11.935,0.0,0.0293,0.0784,0.615,0.231,0.365,129.993,4.0
2023-07-25 09:25,Alfa Romero,1001 Nights,1924,4bVLCwwYONEdE7rl50pIcn,0.742,0.675,2.0,-12.964,1.0,0.0462,0.166,0.937,0.111,0.033,126.056,3.0
2023-07-25 09:25,KAS:ST,33.33,3165,6UCsIeTsRU4NE2DAGTBCjm,0.514,0.785,10.0,-12.043,0.0,0.0415,0.0341,0.849,0.109,0.0352,128.007,4.0
2023-07-25 09:25,Yotto,Observer,116250,1dbtntf2KpYWrpVZvEdArL,0.658,0.804,4.0,-7.967,0.0,0.0335,0.132,0.856,0.143,0.117,122.008,4.0
2023-07-25 09:34,KAS:ST,Lost Souls,562738,1dFcYmB5p4pUcCbpChGsFu,0.664,0.912,1.0,-6.513,1.0,0.0588,0.00125,0.816,0.117,0.1,122.005,4.0
2023-07-25 09:36,Cannons,Bad Dream,123436,1fHGvQPIVZfkTZ10tT9xsj,0.66,0.844,5.0,-6.173,0.0,0.0352,0.0211,0.109,0.338,0.662,114.952,4.0
2023-07-25 09:37,New Order,We All Stand - 2015 Remaster,5887,4lfrHyc4J3sHuhhvkfAr6H,0.659,0.687,6.0,-9.52,0.0,0.0325,0.292,0.00643,0.0691,0.556,93.088,4.0
2023-07-25 09:55,Klangkarussell,Ghostkeeper,168040,0uuQLn4o2ZCWiuzeyrAcAR,0.687,0.565,6.0,-6.151,1.0,0.0335,0.18,0.743,0.187,0.553,105.989,4.0
2023-07-25 10:00,Klangkarussell,Ghostkeeper,331381,0uuQLn4o2ZCWiuzeyrAcAR,0.687,0.565,6.0,-6.151,1.0,0.0335,0.18,0.743,0.187,0.553,105.989,4.0
2023-07-25 10:03,Washed Out,Olivia,145742,5wlgsAAM5DuEBrjGNMAcXs,0.674,0.84,7.0,-4.484,1.0,0.0725,0.0025,0.000526,0.321,0.434,100.992,4.0
2023-07-25 10:26,Pieralberto Valli,Salomè - Ivory Re-Vision,429329,0TBTERHCExqacJOOQQNPG9,0.772,0.539,6.0,-16.132,1.0,0.0535,0.0126,0.683,0.0968,0.0645,123.004,4.0
2023-07-25 10:33,Arsevty,Syncope - Original Mix,390243,ID not found,,,,,,,,,,,,
2023-07-25 10:41,Troja,Satya,473271,3bGHUV5pKtTmBA0aUFKqzz,0.749,0.929,11.0,-8.407,1.0,0.0736,0.00586,0.811,0.0743,0.743,98.007,4.0
2023-07-25 10:49,Township Rebellion,Kristalle,484005,6IgIPWjUrRBTIm07t7H64S,0.806,0.607,10.0,-9.956,1.0,0.0568,0.00844,0.834,0.129,0.389,119.986,3.0
2023-07-25 10:50,Carlo Whale,No Romance,40108,29TQnlusnbjOkjoSzNXeBD,0.743,0.654,2.0,-12.893,0.0,0.0385,0.0733,0.913,0.0986,0.0608,121.975,4.0
2023-07-25 10:50,Township Rebellion,Kristalle,567,6IgIPWjUrRBTIm07t7H64S,0.806,0.607,10.0,-9.956,1.0,0.0568,0.00844,0.834,0.129,0.389,119.986,3.0
2023-07-25 10:58,Troja,Satya,473271,3bGHUV5pKtTmBA0aUFKqzz,0.749,0.929,11.0,-8.407,1.0,0.0736,0.00586,0.811,0.0743,0.743,98.007,4.0
2023-07-25 10:59,Township Rebellion,Kristalle,44888,6IgIPWjUrRBTIm07t7H64S,0.806,0.607,10.0,-9.956,1.0,0.0568,0.00844,0.834,0.129,0.389,119.986,3.0
2023-07-25 11:51,XEN,"The Zen of Xen, Pt. 1 / Pt. 2",292360,6qJGBp6USiP2UyK5rEsP1s,0.514,0.444,1.0,-11.581,1.0,0.0299,0.0271,0.709,0.111,0.0346,125.013,4.0
2023-07-25 12:18,The Wizard & The Prince,The Wiz Is A Genius,2180,45v02x4kFJluufzMjNjBaV,0.796,0.816,6.0,-10.077,1.0,0.0494,0.0924,0.943,0.0572,0.69,123.076,4.0
2023-07-25 12:25,John Talabot,Matilda's Dream,421146,4ODNUcYSypkisk2suydy0L,0.765,0.779,6.0,-6.795,1.0,0.191,0.000812,0.436,0.085,0.734,113.99,4.0
2023-07-25 12:46,Talaboman,Bosca Bosca (Bag Of Bones),315013,6pCs8XzEk49N11ee9i8Hrh,0.72,0.885,2.0,-9.06,1.0,0.0335,0.0157,0.864,0.157,0.8,114.99,4.0
2023-07-25 15:25,Franky Wah,I'll Never Change - SHÈN Edit,372662,ID not found,,,,,,,,,,,,
2023-07-25 15:25,Jonas Saalbach,Wanderlust,8565,2exeAg8xKiT948uvvls91o,0.501,0.894,2.0,-10.259,0.0,0.0377,0.00466,0.896,0.146,0.123,123.999,4.0
2023-07-25 15:25,Way Out West,Future Perfect - Henry Saiz Remix,2623,0MaWZ6aIr8Xmer8j3ZumeK,0.824,0.697,11.0,-8.191,0.0,0.059,0.00269,0.801,0.128,0.507,125.996,4.0
2023-07-25 15:32,Way Out West,Future Perfect - Original Club Mix,386360,3SgH72lTcZCPVkqNJJsYng,0.667,0.466,2.0,-9.265,1.0,0.077,0.00802,0.88,0.489,0.626,124.979,4.0
2023-07-25 15:37,All We Are,Feel Safe,267253,3YZ5nWlofvKanrQw2Zi8Zo,0.542,0.803,7.0,-6.33,0.0,0.0316,0.287,0.0188,0.683,0.649,111.349,4.0
2023-07-25 15:38,R.E.M.,Losing My Religion,1766,6bCPryuQjsts5cEybA3Nb5,0.666,0.855,9.0,-5.051,0.0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4.0
2023-07-25 15:38,Shadow Child,So High - Hot Since 82 Remix,91139,5uB5kIUAQEXXt2eIsXnZYc,0.754,0.875,11.0,-5.957,0.0,0.0344,0.000302,0.778,0.0721,0.333,122.006,4.0
2023-07-25 15:39,Avenged Sevenfold,Hail to the King,1192,5anCkDvJ17aznvK5TED5uo,0.58,0.916,3.0,-4.358,0.0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4.0
2023-07-25 15:43,Foo Fighters,Best of You,254973,1152S957C8U9O5oFJxEQ8I,0.394,0.891,1.0,-7.188,0.0,0.0758,0.111,0.0,0.938,0.408,129.997,4.0
2023-07-25 15:43,Bertrand Burgalat,Aux cyclades électronique,3302,1X6zML8qDz6EAa0dOhKjIV,0.777,0.563,7.0,-9.942,0.0,0.039,0.487,0.845,0.187,0.747,111.001,4.0
2023-07-25 15:45,Jarvis Cocker,House Music All Night Long,123360,4TRgMMU0FA78AbEyIumfpM,0.569,0.71,10.0,-5.06,0.0,0.0356,0.1,0.000153,0.0684,0.374,112.018,4.0
2023-07-25 15:45,Vandelux,All Wrong,2758,4ljFOhOd0O5aOTmYIvqqd2,0.76,0.447,2.0,-12.764,1.0,0.0433,0.87,0.548,0.0808,0.0397,109.004,4.0
2023-07-25 15:45,SIRS,Travel to HDF.Y3D,860,0EHj21F55srzOKqaq16QEY,0.588,0.698,0.0,-12.381,1.0,0.037,0.00198,0.654,0.0949,0.311,113.003,4.0
2023-07-25 15:45,Hamburg Spinners,Der Optimist,11528,1mHvYhvdbCDdQ2hrbNG0Va,0.812,0.811,0.0,-6.516,0.0,0.0384,0.00684,0.831,0.11,0.912,110.667,4.0
2023-07-25 15:45,Adriatique,Nude,1667,0tEXw5WFaX9QpSVB8T7U1f,0.755,0.735,10.0,-5.698,0.0,0.0413,0.000203,0.866,0.102,0.28,124.988,4.0
2023-07-25 15:48,St Germain,Deep in It,2683,34NXJf8JjYP3KYZb9qzAKi,0.695,0.557,11.0,-19.024,1.0,0.0523,0.0716,0.828,0.174,0.182,129.327,4.0
2023-07-25 15:48,Bat For Lashes,Jasmine,175693,7lWfBEJFHtgYwLngxlJzyz,0.565,0.7,10.0,-11.577,0.0,0.0616,0.00467,0.00285,0.219,0.507,100.055,4.0
2023-07-25 15:48,Manu Riga,Everything Comes To An End - Solar Fields Remix,14762,2r3B7vvcEKyzmuF8DrkS0X,0.56,0.635,5.0,-9.294,0.0,0.0362,0.0072,0.838,0.147,0.233,127.992,4.0
2023-07-25 15:52,Bat For Lashes,The Hunger,231706,7l9yrvHssOAcOUcrV39lQX,0.436,0.754,4.0,-9.76,0.0,0.036,0.0404,0.0219,0.148,0.4,89.967,4.0
2023-07-25 15:55,Tell,Starry Night,1758,2vHgxqDNkshj8VWddFJQTt,0.873,0.882,4.0,-6.974,1.0,0.127,0.0174,0.547,0.171,0.646,118.998,4.0
2023-07-25 15:55,Fools Garden,Lemon Tree,1590,4QFUMf4xUJxQDgUway3OCl,0.35,0.799,8.0,-9.651,1.0,0.167,0.391,0.000171,0.888,0.648,146.154,4.0
2023-07-25 15:55,Cut Copy,Love Is All We Share,158163,1jLQFhs8khgySCPHlDowb9,,,,,,,,,,,,
2023-07-25 15:57,Johnny Jewel,The Hacker,144338,7r3Woz9nxQAMKSqwHiz7SQ,0.557,0.641,0.0,-9.344,1.0,0.0424,0.0013,0.854,0.262,0.0352,121.22,4.0
2023-07-25 15:57,BANKS,Before I Ever Met You - Sohn Remix,681,ID not found,,,,,,,,,,,,
2023-07-25 16:04,Alfa Romero,Claim Your Love,1763,0ra2KycIylOc1NDTVkIUcv,0.504,0.502,6.0,-14.355,0.0,0.0554,0.616,0.919,0.112,0.226,124.987,3.0
2023-07-25 16:04,Hideki Taniuchi,Sinigamikai,2140,0AcNW30DQ7pxM0SlpLUmwk,0.377,0.471,10.0,-8.449,1.0,0.0305,0.00732,0.926,0.165,0.0727,83.985,4.0
2023-07-25 16:04,Maceo Plex,When the Lights Are Out,414707,2BIe0r0ghtyoeinWcBgQky,0.645,0.861,9.0,-11.057,0.0,0.0508,0.0031,0.771,0.226,0.293,127.99,4.0
2023-07-25 16:04,Argy,Pantheon,2166,2fY9O2PpELY5hubBbC2zEG,0.585,0.673,2.0,-8.274,1.0,0.0342,0.00062,0.284,0.205,0.0389,120.015,4.0
2023-07-25 16:05,Dombrance,Giscard d'Estaing,1685,1XoO7e1siX5xDAunCgNddZ,0.613,0.626,2.0,-8.194,0.0,0.0392,0.3,0.895,0.0734,0.953,149.983,4.0
2023-07-25 16:07,I.M.D,Polvo De Estrella,144776,6sb7PspWjunpHROQ5RNpAE,0.548,0.841,11.0,-7.674,1.0,0.0394,0.187,0.923,0.145,0.0521,93.975,4.0
2023-07-25 16:12,Grandbrothers,Bloodflow - sir Was Remix,306840,5gIMVNsEouFtF5AOfVsikC,0.848,0.482,3.0,-12.148,0.0,0.0782,0.605,0.945,0.106,0.335,96.994,4.0
2023-07-25 16:33,Phobium,Towards Proxima Centauri,534314,2vqnE3qQbUdMfK8Qa6G9kV,0.482,0.592,1.0,-9.649,1.0,0.0289,0.00424,0.896,0.0999,0.0458,101.007,4.0
2023-07-25 16:42,Henik Jonsson,Brevet Hem / Vokal,480173,7F8GHDmlA7DDIZv2LrJ1O3,0.656,0.688,9.0,-10.369,0.0,0.0602,0.00528,0.479,0.0784,0.0803,120.007,4.0
2023-07-25 16:46,Cameo Blush,Murky Waters,63204,2Bha5kxkTgC60T9XyvZEp5,0.685,0.945,0.0,-4.632,0.0,0.0378,0.0327,0.311,0.118,0.186,136.018,4.0
2023-07-25 16:47,Entheogenic,The Exhaustion of Phenomenal Reality,6439,1v5bJ2pu84fCsH2pv5Zujr,0.415,0.848,7.0,-9.987,1.0,0.0357,0.00967,0.899,0.11,0.149,139.969,5.0
2023-07-25 16:50,KAS:ST,The Gate,140000,28c6w0lX8d0TbK26fwLS8z,0.218,0.563,8.0,-14.437,0.0,0.0709,0.804,0.628,0.489,0.168,126.254,3.0
2023-07-25 16:53,Ten Walls,Rocky,194015,55QA9pfShy4nyXyOszagwa,0.756,0.805,2.0,-7.05,1.0,0.03,0.0856,0.936,0.232,0.203,120.014,4.0
2023-07-25 17:01,Mariano Favre,Broken Dreams - DOMA Remix,433151,7ddYIVQljBwoqnPXySNDFF,0.806,0.77,2.0,-8.399,1.0,0.0463,2.26e-05,0.713,0.031,0.289,122.013,4.0
2023-07-25 17:01,CamelPhat,Believe,10757,1Q67GzAimjd3OLMJJOTy9H,0.584,0.904,10.0,-7.384,0.0,0.0371,0.0185,0.491,0.332,0.0539,128.043,4.0
2023-07-25 17:04,Etapp Kyle,Sakura,2338,5ccfh8VwYQZK9SYOBpvaOz,0.632,0.688,3.0,-16.725,0.0,0.0462,0.912,0.92,0.0999,0.662,126.993,1.0
2023-07-25 17:04,Moullinex,Painting By Numbers,217712,679juukJ7kBYQ0l500JpcS,0.771,0.613,9.0,-11.506,0.0,0.0407,0.125,0.849,0.106,0.581,115.011,4.0
2023-07-25 17:10,Betical,Exil,310010,2yhNI6MbyqJwF3hF79vQuR,0.697,0.585,1.0,-9.491,0.0,0.0444,0.00369,0.752,0.0323,0.188,126.017,4.0
2023-07-25 17:44,Michael Mayer,For You - Pachanga Boys Remix,94972,47pkqP7MM4Cszc67mCodjg,0.616,0.372,3.0,-17.247,0.0,0.0508,0.0107,0.906,0.193,0.343,124.0,4.0
2023-07-25 18:44,Motorama,Heavy Wave,7986,6nk1JuxsAZzxuQdqvyBkZI,0.586,0.699,9.0,-7.762,1.0,0.0289,0.114,0.809,0.125,0.511,77.0,4.0
2023-07-25 18:44,Roman Flügel,Connecting The Ghost,9202,4Vfq01gVYOoNje3HwDteaf,0.555,0.459,0.0,-7.418,1.0,0.0358,0.000683,0.893,0.0956,0.0301,78.184,4.0
2023-07-25 18:49,Ital Tek,Become Real,300960,32b3U3ceQwWnFWSbETA4MY,0.18,0.822,5.0,-14.248,0.0,0.0384,0.0538,0.781,0.108,0.0367,139.422,3.0
2023-07-25 19:38,Modular Project,Leaf,62019,2Mhs0u6jddFDTkflod4uR1,0.696,0.416,5.0,-15.179,0.0,0.0472,0.0531,0.876,0.103,0.0377,122.035,4.0
2023-07-26 08:53,Red Axes,The Watkins,267043,302f3ud9Nqi0SNC4YLEfSX,0.833,0.783,8.0,-9.496,0.0,0.0587,0.214,0.803,0.0875,0.312,119.984,4.0
2023-07-26 08:58,ONE ARC DEGREE,The Ocean Palace - Part I,329994,5WroG6OYbtqeQXrNcXMAu2,0.575,0.527,7.0,-11.167,1.0,0.03,0.767,0.929,0.0998,0.08,127.969,4.0
2023-07-26 08:59,Capa (Official),Lake - Original Mix,492,7qx25HqX3w5Xbkf2OxUehu,0.696,0.921,10.0,-7.983,1.0,0.0363,0.00943,0.867,0.111,0.0498,123.994,4.0
2023-07-26 08:59,Third Son,Geometry - Solee Remix,8793,0zs7owGIPlHjlF4bPIYd5T,0.592,0.801,9.0,-7.949,0.0,0.0398,0.00837,0.779,0.0662,0.408,123.0,4.0
2023-07-26 08:59,Joey Anderson,Thee Analysis,5376,6iW06fZ2TRgK1hCBeuSPm7,0.8,0.585,4.0,-13.002,0.0,0.054,0.0101,0.864,0.0723,0.308,130.02,4.0
2023-07-26 08:59,Tesla Boy,Neon Love,952,261zDz193CqiX02hmlJaYK,0.711,0.71,9.0,-8.188,0.0,0.0554,0.000469,0.762,0.309,0.568,119.011,4.0
2023-07-26 09:06,Tesla Boy,Neon Love,432000,261zDz193CqiX02hmlJaYK,0.711,0.71,9.0,-8.188,0.0,0.0554,0.000469,0.762,0.309,0.568,119.011,4.0
2023-07-26 09:08,Capa (Official),Lake - Original Mix,133532,7qx25HqX3w5Xbkf2OxUehu,0.696,0.921,10.0,-7.983,1.0,0.0363,0.00943,0.867,0.111,0.0498,123.994,4.0
2023-07-26 09:08,The Toxic Avenger,Cocktail,913,5hEyCsUFSMhCiVCUGGone6,0.551,0.812,9.0,-7.604,0.0,0.0316,0.0136,0.849,0.117,0.0323,111.034,4.0
2023-07-26 09:16,Entheogenic,Clockwork Cosmology,468906,3JzFtguuClAorgXc3jyCuf,0.525,0.923,9.0,-9.331,1.0,0.0315,0.0249,0.715,0.111,0.259,137.971,4.0
2023-07-26 09:23,Que Sakamoto,Uchuu Hikoshi - Apiento's Se6 Mix,403361,5cpgU2awRHIXixsJHqo6z0,0.828,0.625,5.0,-9.075,1.0,0.0814,0.00822,0.914,0.184,0.162,118.988,4.0
2023-07-26 09:31,Solee,Morgenrotsonate,465637,6ZECtW1qkb3zLGM2PgYNpK,0.587,0.73,5.0,-9.178,0.0,0.064,0.194,0.476,0.273,0.64,127.434,4.0
2023-07-26 09:39,DJ Tennis,Divisions - Roman Flügel Remix,511308,0oN1qs2dRbqogIen04o8fC,0.708,0.639,2.0,-9.258,1.0,0.0353,0.406,0.807,0.109,0.266,117.991,4.0
2023-07-26 09:46,Cameo Blush,Murky Waters,397708,2Bha5kxkTgC60T9XyvZEp5,0.685,0.945,0.0,-4.632,0.0,0.0378,0.0327,0.311,0.118,0.186,136.018,4.0
2023-07-26 09:50,Slow Magic,Girls,271002,6SJKALzxATHf3pDM7COYcz,0.508,0.676,8.0,-9.33,1.0,0.177,0.000141,0.797,0.103,0.574,109.985,4.0
2023-07-26 09:57,Abstraal,Ain't Around - Olivier Giacomotto Remix,411393,ID not found,,,,,,,,,,,,
2023-07-26 09:58,Daniele Baldelli,Infinity Machine,16994,0VtkS3oNsRWfyJX4q0sZfu,0.672,0.75,2.0,-6.905,1.0,0.0392,0.0102,0.716,0.11,0.523,104.998,4.0
2023-07-26 10:09,Soundprank,Downshift - Original Mix,495046,37zoJIMxB98H2fbidrwxUO,0.692,0.903,6.0,-5.703,1.0,0.0554,0.00142,0.424,0.0542,0.403,128.021,4.0
2023-07-26 10:17,Vanderson,Tears of God,402726,1xsJMAoDJkvAmQlK2TEOWy,0.522,0.432,1.0,-15.216,1.0,0.0367,6.6e-05,0.879,0.914,0.042,101.994,4.0
